ward_spatial,longitude,latitude
11,-87.64735121,41.83508053
4,-87.61902256,41.83321167
14,-87.70541269,41.78589015
17,-87.71106887,41.75905292
34,-87.65875282,41.88074733
11,-87.6343405,41.85567294
3,-87.62485221,41.85058382
11,-87.6322226,41.85046102
12,-87.67304069,41.82461134
17,-87.68898779,41.76392283
34,-87.65874306,41.88042332
27,-87.65858374,41.87839988
34,-87.65313792,41.88092108
34,-87.6562923,41.88000895
16,-87.666334,41.80063263
16,-87.64313253,41.79666006
16,-87.67411124,41.77376316
15,-87.66988009,41.7765938
8,-87.59058019,41.75718504
17,-87.6512574,41.76177951
10,-87.5547728,41.74044317
22,-87.72352619,41.83271288
32,-87.6780017,41.9217431
32,-87.67978636,41.9179665
29,-87.74830553,41.87648315
24,-87.73337316,41.86554237
22,-87.71345118,41.84998554
27,-87.71331095,41.8883901
27,-87.70435734,41.89259448
28,-87.73861369,41.87444986
28,-87.7347692,41.87580002
28,-87.73438866,41.87541783
27,-87.65386769,41.89754015
8,-87.59934066,41.7447667
8,-87.58032006,41.74212121
7,-87.54956228,41.74925795
21,-87.63831354,41.70639331
1,-87.69417849,41.91609762
44,-87.63766251,41.93708656
24,-87.6983306,41.84939258
28,-87.74244827,41.8851491
27,-87.6936796,41.88386299
28,-87.72286577,41.87647299
24,-87.72394513,41.86843918
14,-87.71393437,41.80180874
45,-87.77991891,41.97963112
20,-87.65908872,41.80252071
4,-87.59516118,41.81161127
3,-87.62091243,41.81563635
16,-87.6668561,41.772773
16,-87.66130023,41.77451778
16,-87.64423612,41.77328489
20,-87.62506378,41.78834576
16,-87.64350327,41.7908517
16,-87.6530143,41.7824826
5,-87.59160203,41.77172386
17,-87.63705864,41.75230286
19,-87.6975269,41.69292499
21,-87.63167482,41.7027673
9,-87.6278027,41.7022058
9,-87.63014382,41.69640713
7,-87.57334802,41.7256088
8,-87.58823376,41.72678605
8,-87.60891446,41.72594023
21,-87.65317625,41.69248736
10,-87.53926344,41.72190453
10,-87.54631408,41.72860169
10,-87.55417166,41.71801513
21,-87.64800829,41.73252792
21,-87.6606969,41.72546894
21,-87.63960899,41.70947692
19,-87.66983392,41.68558455
9,-87.61583344,41.68434745
10,-87.56932324,41.67945807
16,-87.67287749,41.79875669
20,-87.65231278,41.80248009
16,-87.66145388,41.80001346
16,-87.66311967,41.79753547
20,-87.63161191,41.80110404
20,-87.63392631,41.79585581
1,-87.69093821,41.91416658
26,-87.72122856,41.90732109
37,-87.74965818,41.89338416
24,-87.74759565,41.86958943
29,-87.76963752,41.86720891
24,-87.72656283,41.85986001
28,-87.68704818,41.86518305
28,-87.70751539,41.88564017
27,-87.70435468,41.88215962
28,-87.70445736,41.87785604
28,-87.70144177,41.87908431
27,-87.65902534,41.89597315
12,-87.68826459,41.82544019
15,-87.68480111,41.80709246
22,-87.72385129,41.83203965
11,-87.65392184,41.8421286
16,-87.68457178,41.78120334
22,-87.71848789,41.83239291
9,-87.6264548,41.70504144
10,-87.56449803,41.65098575
10,-87.55010374,41.72123376
10,-87.53621834,41.71332292
21,-87.63031314,41.73347329
9,-87.62893952,41.67542242
9,-87.63596795,41.66953539
16,-87.68553096,41.78627384
14,-87.71532333,41.80184642
18,-87.7372224,41.753322
20,-87.63311637,41.81265437
20,-87.64928333,41.80308813
15,-87.67062242,41.77835459
16,-87.67330654,41.76950564
16,-87.66247217,41.77320885
16,-87.64417997,41.79022493
20,-87.63209507,41.79270909
16,-87.64436974,41.78324087
20,-87.63842727,41.78012
16,-87.65810555,41.79149404
16,-87.64718411,41.79221833
5,-87.60275765,41.76561963
6,-87.64152974,41.76146093
17,-87.64633932,41.75929395
17,-87.66239732,41.7434728
7,-87.56278912,41.74195022
8,-87.60339691,41.73549315
21,-87.63023724,41.70408262
20,-87.63380347,41.81297249
20,-87.63263066,41.81351703
16,-87.67356265,41.79881971
3,-87.62070561,41.80818021
4,-87.60283966,41.81202037
15,-87.66782287,41.79149849
16,-87.66919796,41.77120514
6,-87.63613117,41.77325746
6,-87.63449591,41.77430157
6,-87.62884131,41.77328549
6,-87.64043052,41.76667963
16,-87.66048534,41.78956713
17,-87.64716142,41.76416912
17,-87.64586867,41.76107298
8,-87.58577549,41.7250017
21,-87.64817726,41.70530924
28,-87.68676979,41.85415501
28,-87.72929206,41.88647916
28,-87.72906077,41.88494599
28,-87.70500341,41.87935204
37,-87.75884141,41.91472386
35,-87.68879506,41.93249145
47,-87.66902671,41.9707302
22,-87.72064898,41.85131985
28,-87.70311865,41.87711364
24,-87.71465982,41.87289591
28,-87.73760911,41.87903999
28,-87.73717933,41.87720264
27,-87.65533179,41.8935549
20,-87.66747907,41.80153542
13,-87.76520572,41.77460082
6,-87.6387696,41.76769882
6,-87.63378307,41.76749202
6,-87.62130832,41.76945138
20,-87.59498987,41.77571798
16,-87.64179263,41.79178841
16,-87.64213649,41.78524242
16,-87.65563763,41.79005173
16,-87.64540912,41.78965122
16,-87.65671764,41.78105638
16,-87.65015345,41.78588781
8,-87.60320711,41.75542749
17,-87.6543448,41.76021826
8,-87.59987621,41.74753008
8,-87.58381264,41.74588641
10,-87.5505659,41.7380555
8,-87.58473067,41.73204766
8,-87.61117754,41.72715943
42,-87.63219788,41.89185243
25,-87.64199774,41.85441962
11,-87.6350561,41.84976243
11,-87.65686169,41.83725682
12,-87.68506642,41.81672237
9,-87.62826309,41.69408207
19,-87.66860781,41.69835467
10,-87.61365762,41.64729396
19,-87.6762378,41.71690715
19,-87.66078306,41.71296455
10,-87.56596617,41.68047257
10,-87.56734782,41.67396113
9,-87.61691079,41.67684187
9,-87.61517195,41.67479701
9,-87.62462778,41.67497617
15,-87.67156842,41.81530065
16,-87.67477387,41.79653054
20,-87.64757656,41.8000029
4,-87.61068682,41.82240562
15,-87.66729699,41.79123067
16,-87.64880475,41.77943056
16,-87.65280345,41.77439719
17,-87.65573203,41.7670354
6,-87.6382832,41.76921022
20,-87.60496544,41.77612031
20,-87.61868673,41.78948644
5,-87.59660576,41.76156881
6,-87.63739081,41.74503616
21,-87.64169465,41.73985928
8,-87.60049098,41.73097736
10,-87.56241401,41.70614466
20,-87.63344232,41.79986094
17,-87.67549394,41.76686574
17,-87.66545546,41.76751847
6,-87.62290429,41.76869363
16,-87.6441242,41.78768578
16,-87.66002994,41.7919434
16,-87.65866564,41.78618101
15,-87.67633389,41.79194285
17,-87.66084175,41.75066302
6,-87.62051995,41.73668353
7,-87.55912982,41.75711917
7,-87.55560883,41.74849479
7,-87.54714682,41.74963386
10,-87.54261629,41.74046279
21,-87.6303414,41.70460575
9,-87.62698972,41.69317492
21,-87.65365597,41.69248151
27,-87.68247071,41.87953367
28,-87.65434787,41.86630031
28,-87.64065888,41.86281182
27,-87.6571076,41.88641843
34,-87.66726533,41.87819631
22,-87.74282311,41.8092953
16,-87.66374548,41.794984
16,-87.649346,41.79713001
18,-87.69457887,41.74957063
4,-87.60078461,41.81171136
3,-87.61947255,41.8207349
4,-87.60935004,41.82205982
15,-87.66761932,41.78380578
17,-87.67321825,41.76602796
16,-87.6478668,41.77153619
6,-87.61889299,41.76826743
16,-87.65878778,41.79086642
16,-87.66118286,41.7895916
5,-87.59661065,41.7617581
6,-87.61326958,41.75972854
6,-87.63502187,41.7647836
17,-87.65757992,41.764357
17,-87.66709681,41.76422378
18,-87.67707863,41.7520743
6,-87.63597945,41.75003608
8,-87.57954695,41.74924874
7,-87.54342224,41.74551708
9,-87.62669473,41.69410075
21,-87.65592665,41.69921667
27,-87.66185983,41.90953579
12,-87.68718657,41.82561741
34,-87.64130647,41.89015316
34,-87.65734524,41.87670104
3,-87.62612866,41.85994623
27,-87.68351375,41.88093762
27,-87.67848429,41.86868998
11,-87.63266997,41.84358367
4,-87.61884237,41.83429565
22,-87.75026283,41.81197326
32,-87.66176154,41.928613
43,-87.64927274,41.91489174
28,-87.74703999,41.88558636
24,-87.70710632,41.86185147
28,-87.6875266,41.86467354
28,-87.72244694,41.8777596
37,-87.75407628,41.89699227
24,-87.74451481,41.86981277
24,-87.72327025,41.85611539
24,-87.71405829,41.85336887
28,-87.74205574,41.89098766
27,-87.71779605,41.89251093
27,-87.65381545,41.9020578
22,-87.73415354,41.85030491
22,-87.73198115,41.85021071
27,-87.71477446,41.89648831
29,-87.76276656,41.88177632
24,-87.72927761,41.8693084
24,-87.71964362,41.85649273
24,-87.71796408,41.85679476
24,-87.72316749,41.85240513
27,-87.70048195,41.88023751
24,-87.71914615,41.87027508
24,-87.7090393,41.87313564
28,-87.72630808,41.87822579
28,-87.72936957,41.87729662
27,-87.67428992,41.89064335
16,-87.65459787,41.79680738
20,-87.63298426,41.80774359
20,-87.643741,41.8010165
16,-87.64436923,41.79769159
16,-87.66247604,41.77334609
6,-87.63631153,41.7664358
6,-87.6229867,41.77169958
39,-87.74971279,41.99670197
24,-87.71669237,41.85552893
37,-87.72267321,41.89235225
28,-87.69807599,41.87259711
24,-87.70945671,41.87027512
32,-87.67395664,41.93504286
37,-87.74995245,41.89197648
24,-87.73020621,41.8590532
28,-87.73382632,41.88552558
28,-87.71243345,41.886678
24,-87.70723651,41.87315815
1,-87.67356721,41.90457088
27,-87.6807601,41.88495477
3,-87.62983744,41.82617353
15,-87.68763173,41.80406582
9,-87.62588073,41.70009213
10,-87.55456255,41.73572761
19,-87.67141983,41.67987162
9,-87.62710222,41.68825596
10,-87.56805452,41.67457312
10,-87.60864424,41.65049819
10,-87.55039101,41.73492838
29,-87.77482429,41.89808509
29,-87.75508114,41.87062659
24,-87.71201689,41.85263479
27,-87.71453131,41.88837951
28,-87.70034415,41.87258554
28,-87.71107956,41.87671322
22,-87.71256125,41.83932396
20,-87.65468961,41.80047635
23,-87.72287493,41.76819126
3,-87.61534992,41.81781771
15,-87.66766529,41.78559928
16,-87.66079355,41.77472948
20,-87.62754994,41.78618336
16,-87.66364945,41.79189392
16,-87.66347948,41.78448566
5,-87.60198424,41.76291272
6,-87.61326603,41.75957083
17,-87.63352544,41.75600591
7,-87.54840522,41.75137148
8,-87.61219296,41.72896949
8,-87.60778585,41.72338291
20,-87.65169843,41.79835648
20,-87.6450031,41.80460637
20,-87.63485706,41.80681385
20,-87.6341422,41.80883762
16,-87.67301542,41.77794958
17,-87.65459177,41.76962877
6,-87.63850453,41.7755446
6,-87.6399374,41.77359562
17,-87.63486879,41.75400467
17,-87.64525269,41.76412845
17,-87.66591066,41.76462271
17,-87.64472464,41.74244064
6,-87.62241946,41.74721096
8,-87.58328387,41.74529065
7,-87.55863096,41.75740828
7,-87.55564453,41.75044398
7,-87.56211282,41.7437091
16,-87.67600764,41.79764196
16,-87.66752122,41.79959383
20,-87.65726531,41.80610479
20,-87.64558852,41.79814737
16,-87.67421094,41.77771976
16,-87.66126401,41.77322499
16,-87.651151,41.77730058
17,-87.66231152,41.76690417
6,-87.64355718,41.76670018
20,-87.60774958,41.7733721
20,-87.62262006,41.78167341
20,-87.63380429,41.79390035
20,-87.63474054,41.78420721
16,-87.66121131,41.79068932
16,-87.65132068,41.78380474
17,-87.65201388,41.76414679
7,-87.54882284,41.74745964
8,-87.60615812,41.72594061
8,-87.60497893,41.72583276
28,-87.73481897,41.88710771
28,-87.69736758,41.86948597
24,-87.72916266,41.86503086
24,-87.71871341,41.86594066
24,-87.70979314,41.85237698
28,-87.70273681,41.87613565
27,-87.65325994,41.90196092
24,-87.70746133,41.85607471
28,-87.73130169,41.88615905
27,-87.72204494,41.89473774
27,-87.69473149,41.88263215
28,-87.71513797,41.87561149
24,-87.71464157,41.87241445
24,-87.74116938,41.874613
27,-87.65418186,41.89786152
9,-87.61871142,41.67508307
10,-87.55920552,41.69078455
21,-87.63392525,41.70675966
21,-87.63030141,41.70278446
21,-87.63186232,41.69638677
10,-87.60796361,41.65124031
10,-87.54258671,41.72954615
10,-87.54823713,41.73316257
21,-87.62961312,41.73275419
19,-87.67087496,41.68082712
21,-87.64744082,41.68750568
9,-87.62908912,41.68044767
9,-87.61869068,41.65942029
10,-87.55353558,41.66600031
10,-87.54568486,41.6618926
16,-87.66993987,41.79912396
16,-87.64128861,41.79464535
20,-87.60924178,41.80381679
3,-87.62462932,41.79719879
4,-87.60094657,41.81552557
15,-87.67022894,41.79085957
15,-87.66729516,41.7911621
16,-87.67645382,41.76996442
6,-87.63799856,41.77594168
20,-87.60987751,41.77826351
16,-87.65123451,41.78719795
15,-87.67584197,41.79281714
15,-87.67458849,41.79155325
7,-87.57403239,41.75951341
17,-87.66409742,41.76152515
8,-87.59692128,41.72461847
21,-87.62837061,41.69729002
10,-87.56040951,41.69868187
9,-87.61891037,41.70373963
9,-87.61887198,41.69965746
10,-87.60184449,41.65116153
10,-87.54532425,41.7318249
10,-87.54606136,41.72800097
7,-87.56088612,41.72230457
9,-87.63399402,41.70932346
9,-87.62812543,41.7140072
10,-87.56493548,41.67160019
10,-87.52688166,41.70405856
1,-87.69675591,41.93101666
43,-87.64581815,41.93057009
21,-87.65632314,41.70267533
10,-87.55025583,41.72938036
10,-87.54722247,41.72802124
19,-87.67164886,41.71136917
21,-87.6402485,41.67809158
10,-87.56568041,41.67794321
10,-87.5514239,41.66488596
9,-87.63194683,41.72061234
9,-87.62952665,41.6849764
9,-87.62426768,41.67840432
9,-87.62096165,41.68123044
10,-87.56140056,41.68145885
9,-87.62295241,41.67560978
9,-87.63951245,41.6676594
27,-87.63694036,41.89845603
22,-87.72339772,41.83372218
34,-87.65373637,41.87279729
27,-87.63622922,41.90095765
22,-87.70655243,41.8364281
12,-87.70530006,41.82374599
27,-87.65889649,41.87829923
25,-87.64537796,41.8555562
27,-87.6711771,41.87776512
28,-87.68529278,41.86494935
18,-87.71079333,41.7499842
37,-87.76115269,41.881288
27,-87.71286121,41.89526771
27,-87.69367201,41.88412903
19,-87.66562653,41.70449305
19,-87.67697521,41.69081528
10,-87.58102376,41.65475238
21,-87.65002693,41.73480655
39,-87.7164662,41.98337645
21,-87.65446165,41.70230607
21,-87.65753193,41.69834402
9,-87.61446963,41.65282149
9,-87.62666112,41.72434845
9,-87.6231893,41.68294157
9,-87.62005026,41.69125688
10,-87.5673822,41.67673232
21,-87.66494211,41.72462211
8,-87.60498062,41.72590159
9,-87.6078708,41.70767705
11,-87.657489,41.83451102
15,-87.68544187,41.78746705
9,-87.627768,41.70086506
21,-87.65632027,41.70156936
21,-87.65120071,41.70052044
10,-87.56258779,41.65089115
9,-87.62788107,41.72470339
19,-87.67977895,41.71388547
21,-87.65455843,41.71155906
19,-87.6688737,41.68727195
10,-87.57085492,41.67666065
10,-87.54464449,41.69972435
9,-87.62233536,41.69524945
21,-87.64204491,41.69378452
21,-87.65626613,41.69518468
21,-87.65498418,41.69519976
19,-87.67769846,41.68951505
10,-87.55198275,41.70942711
21,-87.63314672,41.67845907
9,-87.62696165,41.68222982
10,-87.56956796,41.67705852
21,-87.63728223,41.67287074
9,-87.62908385,41.67771468
10,-87.53855347,41.69055073
23,-87.74004819,41.79640982
21,-87.64990242,41.73070057
21,-87.66562616,41.68513382
21,-87.63397346,41.68308479
10,-87.57178509,41.68313032
21,-87.63902848,41.67760679
9,-87.61961353,41.66375825
11,-87.66703025,41.82827107
35,-87.70553507,41.93711279
26,-87.68797809,41.90564435
26,-87.70911546,41.90254664
37,-87.74748457,41.88929465
24,-87.71315961,41.86049503
28,-87.73521826,41.88364655
28,-87.70238207,41.86727252
28,-87.71023531,41.87599261
24,-87.72434295,41.86735597
27,-87.68561731,41.88235446
22,-87.732973,41.84761687
22,-87.72481457,41.84107438
37,-87.74507181,41.91214319
32,-87.67828985,41.91491966
6,-87.62881983,41.74300258
7,-87.56516724,41.76229071
7,-87.54882587,41.74760769
8,-87.59879554,41.73203353
8,-87.60541608,41.72474112
9,-87.62140234,41.70602923
9,-87.62113216,41.69499776
21,-87.63150226,41.69768978
25,-87.66465051,41.85808121
25,-87.64562124,41.8605405
3,-87.62136134,41.82877521
3,-87.61962115,41.82832187
30,-87.7208063,41.94214831
16,-87.66484905,41.77075914
16,-87.65118328,41.77852935
16,-87.64993766,41.77265687
17,-87.66066885,41.76999926
20,-87.59503295,41.77758451
20,-87.61155139,41.78421804
16,-87.65641413,41.79299303
8,-87.57870661,41.75179858
6,-87.61064869,41.76083914
6,-87.6424397,41.74960749
7,-87.55605749,41.7451601
8,-87.61273986,41.73405188
9,-87.61882359,41.70143696
2,-87.636785,41.90537702
22,-87.71847003,41.83163807
3,-87.62100497,41.8361523
15,-87.67207365,41.81509842
16,-87.67351819,41.79721026
15,-87.64336119,41.80559404
20,-87.63290681,41.80444831
3,-87.62231547,41.80768512
18,-87.71740722,41.73898501
3,-87.6257893,41.81622742
3,-87.63275261,41.81837196
16,-87.67364207,41.77736782
17,-87.67686602,41.76814547
16,-87.67282012,41.77054486
16,-87.64629546,41.77764333
20,-87.61045841,41.78136202
16,-87.64171059,41.78859709
8,-87.59967154,41.75705019
21,-87.64250512,41.67257288
18,-87.66389441,41.73447288
21,-87.65352303,41.68735706
21,-87.64991049,41.68856742
21,-87.63948553,41.68433445
9,-87.62904373,41.6789639
10,-87.54802979,41.65455971
4,-87.62677653,41.87676387
3,-87.62098723,41.82777736
46,-87.6588845,41.96931197
37,-87.75089407,41.89426917
37,-87.75089407,41.89426917
24,-87.70586467,41.86104145
24,-87.723635,41.87191522
12,-87.68374277,41.81901789
16,-87.66991336,41.79816336
16,-87.66557115,41.79819899
20,-87.66080688,41.80202123
16,-87.65288515,41.79738028
3,-87.62067324,41.80696419
31,-87.7424717,41.93013652
9,-87.61867393,41.69494676
21,-87.65599145,41.69518792
21,-87.65719911,41.6755146
10,-87.55314281,41.73427609
21,-87.64939883,41.71326292
10,-87.56806133,41.6751219
21,-87.63721352,41.67077052
10,-87.53926329,41.72183704
10,-87.53747087,41.71520288
10,-87.56687175,41.676599
9,-87.63128111,41.67329299
10,-87.53079269,41.68547048
43,-87.6408454,41.93123047
17,-87.65773489,41.7634422
18,-87.68221822,41.76249535
17,-87.66901335,41.76425755
17,-87.64772592,41.73990515
7,-87.55546384,41.75555553
7,-87.55246155,41.74859974
3,-87.62044029,41.86030288
11,-87.64276572,41.82942143
21,-87.63878292,41.70523784
9,-87.6260705,41.70089327
21,-87.65828501,41.69281298
10,-87.56449925,41.6504334
10,-87.55763817,41.72114385
10,-87.53735401,41.71502366
21,-87.65590029,41.72834504
10,-87.56807875,41.6765212
10,-87.56734695,41.67389252
10,-87.56494067,41.67466545
9,-87.62173491,41.67777468
9,-87.62188515,41.67594945
7,-87.56165959,41.72116486
10,-87.55142001,41.71569607
9,-87.62938329,41.68913684
23,-87.71443852,41.78815156
14,-87.7036383,41.78423707
13,-87.72838425,41.79215968
14,-87.7245538,41.80762991
2,-87.63050985,41.90227213
25,-87.65037512,41.86135931
11,-87.66044603,41.84363526
4,-87.61974752,41.83442865
4,-87.61299863,41.83570048
14,-87.7046207,41.79376468
27,-87.6415962,41.90394846
2,-87.62863529,41.90082447
23,-87.80121143,41.79476556
27,-87.65815093,41.88696825
16,-87.64476604,41.79329197
20,-87.62744183,41.79192867
20,-87.63001693,41.78821738
16,-87.66162637,41.79065366
6,-87.59967249,41.75943639
8,-87.59210403,41.75566562
17,-87.6413501,41.75467663
17,-87.67099229,41.74724771
8,-87.56870657,41.73892361
6,-87.61730559,41.73254137
19,-87.70481313,41.68812113
8,-87.6027438,41.71715734
20,-87.63381493,41.81336757
16,-87.64627033,41.79540146
20,-87.64251296,41.79955772
20,-87.62710436,41.79535423
16,-87.67226735,41.77585564
16,-87.65223748,41.77436858
5,-87.59259956,41.79448266
16,-87.64104348,41.78992259
16,-87.66052344,41.79104027
10,-87.60729248,41.65041901
16,-87.66753266,41.80000456
16,-87.66553274,41.79658074
15,-87.67208874,41.78893484
15,-87.66752741,41.78021777
15,-87.66631217,41.7781738
17,-87.67403764,41.76726646
16,-87.65115463,41.77743782
17,-87.66355073,41.76920693
6,-87.62457906,41.77047253
16,-87.64249301,41.79363619
16,-87.66124481,41.79192365
16,-87.6536664,41.7806117
6,-87.64395322,41.76007693
6,-87.62681613,41.75611073
7,-87.55321307,41.74902245
19,-87.69910388,41.69969836
7,-87.56855534,41.72819343
8,-87.58743239,41.72521976
8,-87.60634131,41.7259376
8,-87.60663473,41.72301791
27,-87.66174867,41.90926684
27,-87.68300096,41.87955282
11,-87.66090962,41.84283413
12,-87.66606912,41.83711442
11,-87.65876853,41.83715925
3,-87.61838423,41.82699566
22,-87.74241683,41.81251258
37,-87.75015119,41.88927332
37,-87.76061955,41.88362426
24,-87.72951813,41.87315316
45,-87.75295096,41.97188019
9,-87.61261906,41.65215965
10,-87.61536311,41.64864692
19,-87.66970495,41.6844638
21,-87.64529339,41.67802025
9,-87.62687223,41.68006271
9,-87.61178518,41.69131153
9,-87.61447252,41.68219423
15,-87.68021674,41.80326047
16,-87.67163521,41.79781577
20,-87.66208271,41.80427651
20,-87.65965212,41.80359429
4,-87.60003155,41.81491593
3,-87.62173078,41.81430061
15,-87.67055826,41.77606451
16,-87.64844217,41.76540491
6,-87.63440617,41.77679326
20,-87.60087131,41.78280616
16,-87.65925805,41.7891079
16,-87.64778837,41.7886134
16,-87.661323,41.78159426
6,-87.62106401,41.75852236
8,-87.58509636,41.74847404
7,-87.56419501,41.76123388
8,-87.58711091,41.72622774
21,-87.65840028,41.69792247
21,-87.62910507,41.69953898
9,-87.62711554,41.69317348
10,-87.54713282,41.72802233
21,-87.64655137,41.7209986
9,-87.63193353,41.72013288
9,-87.62593764,41.68736075
10,-87.56932837,41.67987005
10,-87.55959088,41.67324614
9,-87.61735749,41.67508403
9,-87.63122767,41.67153447
9,-87.63698369,41.66419377
10,-87.53953003,41.64891674
10,-87.56857983,41.67589995
32,-87.67176194,41.93101917
32,-87.68155202,41.91974476
27,-87.71447448,41.89575969
37,-87.75883805,41.88919888
37,-87.75708483,41.88970872
37,-87.76123442,41.88358861
24,-87.7108744,41.85293826
28,-87.69371498,41.86484773
28,-87.73176422,41.88714712
28,-87.72170373,41.87955362
24,-87.70889247,41.87313741
28,-87.72725343,41.87641854
41,-87.81720126,41.9854058
39,-87.73985303,41.98671238
3,-87.63110661,41.8291088
18,-87.71239186,41.74304325
4,-87.60713495,41.81274764
16,-87.67372291,41.77959782
17,-87.67380847,41.76545263
16,-87.65045029,41.77731009
6,-87.61377563,41.76914766
20,-87.61692325,41.78672956
20,-87.63956872,41.78321527
20,-87.62868882,41.78645586
17,-87.66798238,41.75182831
21,-87.6370579,41.70457163
32,-87.67292335,41.92952099
24,-87.73567809,41.86100746
24,-87.72904208,41.86103584
24,-87.71961694,41.85553245
28,-87.7326822,41.8871353
28,-87.72741114,41.88281462
27,-87.71709631,41.8925487
27,-87.70334112,41.88805203
28,-87.71388224,41.87981257
24,-87.72351631,41.87048236
24,-87.72126412,41.87012127
28,-87.72649152,41.8782236
22,-87.73253129,41.84732337
34,-87.65813647,41.87743709
28,-87.68478297,41.86632462
3,-87.6279694,41.86553462
36,-87.79812475,41.92670711
36,-87.78665833,41.92264275
37,-87.74597796,41.88991424
27,-87.65776836,41.88632124
25,-87.66316826,41.85395463
38,-87.7892272,41.95139514
30,-87.72702468,41.95237094
32,-87.66884472,41.92333411
29,-87.76792439,41.88192199
24,-87.72353036,41.86366432
28,-87.69695641,41.87222337
28,-87.73978305,41.87496286
33,-87.70486348,41.96158232
31,-87.76597282,41.92827949
10,-87.57178681,41.68326744
8,-87.58805306,41.76011254
17,-87.65514172,41.76386979
17,-87.65071753,41.76079409
7,-87.55255487,41.75296798
8,-87.59954526,41.72603989
29,-87.78079001,41.91669632
35,-87.70057196,41.93746131
35,-87.72059142,41.93160959
1,-87.68956879,41.91631646
37,-87.76252042,41.88648969
24,-87.72669801,41.86444894
24,-87.72601485,41.86507571
24,-87.72470142,41.86187568
24,-87.71263134,41.86541573
37,-87.72288944,41.88723997
37,-87.72168254,41.88658613
28,-87.73100063,41.87765453
20,-87.63198091,41.81497531
3,-87.61708181,41.80349162
3,-87.62051597,41.79638418
16,-87.67416859,41.77603903
16,-87.64362689,41.77082587
6,-87.62948501,41.77219292
20,-87.61478043,41.78093029
8,-87.60083137,41.75734808
21,-87.635305,41.73044801
21,-87.63206388,41.70276239
26,-87.71213469,41.9103826
1,-87.69370431,41.91853374
30,-87.71851692,41.94709194
12,-87.66926546,41.82347696
12,-87.70907951,41.824986
28,-87.6634799,41.87064429
11,-87.65642951,41.83827266
16,-87.68889549,41.77988479
13,-87.76421865,41.79144897
10,-87.54046813,41.70247757
10,-87.54305039,41.64705827
37,-87.72465499,41.90012182
29,-87.76950616,41.89806101
28,-87.73587596,41.88515124
27,-87.70600918,41.88920895
27,-87.69416586,41.87723406
20,-87.66702075,41.80732166
20,-87.66860318,41.8015258
16,-87.67106791,41.79600388
16,-87.64363829,41.7963767
20,-87.63456451,41.79624666
17,-87.67434851,41.76506065
16,-87.65398134,41.77291852
17,-87.65935775,41.76651551
16,-87.64180337,41.7922047
16,-87.66056013,41.79245555
16,-87.65805025,41.78939963
8,-87.58134201,41.75686599
21,-87.64329312,41.737124
28,-87.65981438,41.86913569
25,-87.67656863,41.85648176
25,-87.64519386,41.86165014
13,-87.7648414,41.78953049
12,-87.71058482,41.81263198
15,-87.67072335,41.80958076
15,-87.67068135,41.8078921
16,-87.66750745,41.79907001
16,-87.66866058,41.79661756
20,-87.65972148,41.80701591
20,-87.65591347,41.80048227
3,-87.62070333,41.80809019
4,-87.59441306,41.81170076
16,-87.66537927,41.79057178
16,-87.66136243,41.77675031
16,-87.64914127,41.77381249
16,-87.65263463,41.76797414
20,-87.6261772,41.77676663
6,-87.63369346,41.77322909
6,-87.62863616,41.76662219
8,-87.59344472,41.75847116
17,-87.66576004,41.75958692
8,-87.60082848,41.74326791
16,-87.66990417,41.79782993
20,-87.65798093,41.80675563
4,-87.60734853,41.81748046
15,-87.66632166,41.77851673
15,-87.66862793,41.77486016
16,-87.65410369,41.7775346
16,-87.66001235,41.77153283
6,-87.63856937,41.77588524
6,-87.62906676,41.77482161
20,-87.63447316,41.79361907
16,-87.65152468,41.79179258
16,-87.65908337,41.78165788
17,-87.66461492,41.76220575
17,-87.65302333,41.73704507
10,-87.54456143,41.74225933
37,-87.73145592,41.90102284
24,-87.7076143,41.86150275
25,-87.68746746,41.84682128
22,-87.71160333,41.84872137
27,-87.70246889,41.88806313
28,-87.71057883,41.87906896
28,-87.72722414,41.87550887
27,-87.67098534,41.88371428
37,-87.75739573,41.91451849
35,-87.69492563,41.9375741
35,-87.6886641,41.93434559
37,-87.72426591,41.90242673
37,-87.75638663,41.89250367
24,-87.7441169,41.87072892
37,-87.72568386,41.89378442
27,-87.70806686,41.89349678
28,-87.70144292,41.87684708
32,-87.6721974,41.92924001
24,-87.72708847,41.87231436
24,-87.70816216,41.85607249
27,-87.68788231,41.87778871
24,-87.70508208,41.86728729
22,-87.73520709,41.84829493
21,-87.64385185,41.67348309
10,-87.61688807,41.64718236
10,-87.5380518,41.71146645
21,-87.63031155,41.73340491
21,-87.6509292,41.72378616
19,-87.67124443,41.7083476
21,-87.65524815,41.70718711
21,-87.64364986,41.67987044
25,-87.64637146,41.85897136
25,-87.6769906,41.84970251
34,-87.65839811,41.88133006
28,-87.66589783,41.86436669
11,-87.6583195,41.84527693
23,-87.71336319,41.7836172
18,-87.69374702,41.75894189
6,-87.63744234,41.76488178
6,-87.63418469,41.76087022
17,-87.64127958,41.75201489
17,-87.6465203,41.74020174
7,-87.55035063,41.75039177
7,-87.55436783,41.74702307
8,-87.59349481,41.72560502
21,-87.65196406,41.69288836
26,-87.69878986,41.9114804
2,-87.62342764,41.89620592
28,-87.66387739,41.87386378
3,-87.61888443,41.82623395
15,-87.64278007,41.8081947
15,-87.64482088,41.80640079
16,-87.64120599,41.79503019
